The ^ati++++=The
and ^cc++++=and
mass ^nn++++=mass
using ^vwbg+++xvbg+=using
relationships ^nns++++=relationships
derived ^vbd+++xvbn+=derived
for ^in++++=for
low ^jj+atrb+++=low
activity ^nn++++=activity
levels ^nns++++=levels
( ^zz++++=(heart
heart ^nn++++=EXTRAWORD
rate ^nn++++=rate
< ^zz++++=<90
90 ^cd++++=EXTRAWORD
bpm ^nn+++??+=bpm)
) ^zz++++=EXTRAWORD
and ^cc++++=and
high ^jj+atrb+++=high
activity ^nn++++=activity
levels ^nns++++=levels
( ^zz++++=(heart
heart ^nn++++=EXTRAWORD
rate ^nn++++=rate
90 ^cd++++=90
bpm ^nn+++??+=bpm)
) ^zz++++=EXTRAWORD
( ^zz++++=(Hiilloskorpi
hiilloskorpi ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2003 ^cd++++=2003
; ^zz++++=;
see ^vb+vprv+++=see
Appendix ^nn++++=Appendix
S1 ^np+++??+=S1
for ^in++++=for
equations ^nns++++=equations
for ^in++++=for
light ^nn++++=light
and ^cc++++=and
heavy ^jj+atrb+++=heavy
activity ^nn++++=activity).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Subsequently ^rb+cnj+++=Subsequently,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
derived ^vbd+++xvbn+=derived
a ^at++++=a
representative ^nn++++=representative
24 ^cd++++=24-h
- ^zz++++=EXTRAWORD
h ^zz++++=EXTRAWORD
Tee ^np+++??+=TEE
profile ^nn++++=profile
for ^in++++=for
each ^dt++++=each
participant ^nn++++=participant
by ^in++++=by
averaging ^xvbg+++xvbg+=averaging
the ^ati++++=the
calculated ^jj+++xvbn+=calculated
Tee ^np+++??+=TEE
in ^in++++=in
corresponding ^xvbg+++xvbg+=corresponding
10 ^cd++++=10
s ^zz++++=s
epochs ^nns++++=epochs
across ^rp+pl+++=across
each ^ppls++++=each
day ^np++++=day.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
enforced ^vbd+++xvbn+=enforced
a ^at++++=a
physiological ^jj++++=physiological
lower ^jjr++++=lower
bound ^vbd+++xvbn+=bound
for ^in++++=for
Tee ^np+++??+=TEE
replacing ^xvbg+++xvbg+=replacing
derived ^xvbn+++xvbn+=derived
values ^nns++++=values
below ^in+pl+++=below
the ^ati++++=the
estimated ^jj+atrb++xvbn+=estimated
basal ^jj+atrb+++=basal
metabolic ^nn+++??+=metabolic
rate ^nn++++=rate
( ^zz++++=(BMR)
bmr ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
Bmr ^np+++??+=BMR
( ^zz++++=(Henry,
henry ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2005 ^cd++++=2005
) ^zz++++=).
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
found ^vbd+vprv++xvbn+=found
that ^tht+vcmp+++=that
the ^ati++++=the
Python ^np+++??+=Python
code ^nn++++=code
could ^md+pos+++=could
more ^rbr++splt++=more
accurately ^rb++++=accurately
identify ^vb++++=identify
and ^cc++++=and
correct ^jj+atrb+++=correct
missing ^jj+atrb++xvbg+=missing
heart ^nn++++=heart
rate ^nn++++=rate
datapoints ^nns+++??+=datapoints
than ^in++++=than
by ^in++++=by
hand ^nn++++=hand
coding ^vwbg+++xvbg+=coding
and ^cc++++=and
could ^md+pos+++=could
process ^vb++++=process
each ^dt++++=each
data ^nns++++=data
file ^nn++++=file
much ^ap++++=much
faster ^rbr++++=faster
( ^zz++++=(
1 ^zz++++=1
min ^nnu++++=min
per ^in++++=per
file ^nn++++=file
vs ^in+strn+++=vs.
. ^zz++++=EXTRAWORD
3 ^zz++++=3
h ^zz++++=h
per ^nnu++++=per
file ^nn++++=file).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
A ^at++++=A
link ^nn++++=link
to ^in++++=to
the ^ati++++=the
Python ^np+++??+=Python
Script ^nn++++=script
For ^in++++=for
Download ^nn++++=download
Is ^vbz+bez+aux++=is
Provided ^vpsv++agls+xvbn+=provided
In ^in++++=in
Appendix ^nn++++=Appendix
S1 ^np++++=S1
 ^zz++++=.
