We ^pp1a+pp1+++=We
therefore ^rb+cnj+++=therefore
globally ^rb++++=globally
depleted ^jj+atrb+++=depleted
Ctcf ^np+++??+=CTCF
or ^cc++++=or
Rad21 ^np+++??+=Rad21
in ^in++++=in
Escs ^np+++??+=ESCs
( ^zz++++=(
Figures ^np++++=Figures
S3 ^np+++??+=S3
F ^zz++++=F
and ^cc++++=and
S3g ^np+++??+=S3G;
; ^zz++++=EXTRAWORD
Liu ^np+++??+=Liu
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021
83 ^cd++++=83.
. ^zz++++=EXTRAWORD
Liu ^np+++??+=Liu,
, ^zz++++=EXTRAWORD
N.q ^np+++??+=N.Q.
. ^zz++++=EXTRAWORD
Maresca ^np+++??+=Maresca,
, ^zz++++=EXTRAWORD
M ^zz++++=M.
. ^zz++++=EXTRAWORD
van ^nn++++=van
den ^&fw++++=den
Brand ^nn++++=Brand,
, ^zz++++=EXTRAWORD
T ^zz++++=T.
. ^zz++++=EXTRAWORD
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Wapl ^np+++??+=WAPL
maintains ^vbz+vpub+++=maintains
a ^at++++=a
cohesin ^nn+++??+=cohesin
loading ^vwbg+++xvbg+=loading
cycle ^nn++++=cycle
to ^to++++=to
preserve ^vbi++++=preserve
cell ^nn++++=cell-type-specific
- ^zz++++=EXTRAWORD
type ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
specific ^jj+atrb+++=EXTRAWORD
distal ^jj+atrb+++=distal
gene ^np++++=gene
regulation ^nn+nom+++=regulation
Nat ^np++++=Nat.
. ^zz++++=EXTRAWORD
Genet ^np+++??+=Genet.
. ^zz++++=EXTRAWORD
2021 ^cd++++=2021;
; ^zz++++=EXTRAWORD
53 ^cd++++=53
: ^zz++++=:100-109
100 ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
109 ^cd++++=EXTRAWORD
Crossref ^np+++??+=Crossref
Scopus ^np+++??+=Scopus
( ^zz++++=(36)
36 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Pubmed ^np+++??+=PubMed
Google ^np+++??+=Google
Scholar ^nn++++=Scholar
; ^zz++++=;
Nora ^np+++??+=Nora
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2017 ^cd++++=2017
100 ^cd++++=100.
. ^zz++++=EXTRAWORD
Nora ^np+++??+=Nora,
, ^zz++++=EXTRAWORD
E.p ^np+++??+=E.P.
. ^zz++++=EXTRAWORD
Goloborodko ^np+++??+=Goloborodko,
, ^zz++++=EXTRAWORD
A ^at++++=A.
. ^zz++++=EXTRAWORD
Valton ^np+++??+=Valton,
, ^zz++++=EXTRAWORD
A.l ^np+++??+=A.L.
. ^zz++++=EXTRAWORD
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Targeted ^np+++??+=Targeted
degradation ^nn+nom+++=degradation
of ^in++++=of
Ctcf ^np+++??+=CTCF
decouples ^nns+++??+=decouples
local ^jj+atrb+++=local
insulation ^nn+nom+++=insulation
of ^in++++=of
chromosome ^nn++++=chromosome
domains ^nns++++=domains
from ^in++++=from
genomic ^jj+atrb+++=genomic
compartmentalization ^nn+nom+++=compartmentalization
Cell ^nn++++=Cell.
. ^zz++++=EXTRAWORD
2017 ^cd++++=2017;
; ^zz++++=EXTRAWORD
169 ^cd++++=169
: ^zz++++=:930-944.e22
930 ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
944.e22 ^cd++++=EXTRAWORD
Full ^jj+atrb+++=Full
Text ^nn++++=Text
Full ^jj+atrb+++=Full
Text ^nn++++=Text
( ^zz++++=(PDF)
pdf ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
Scopus ^np+++??+=Scopus
( ^zz++++=(761)
761 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Pubmed ^np+++??+=PubMed
Google ^np+++??+=Google
Scholar ^nn++++=Scholar
) ^zz++++=).
. ^zz++++=EXTRAWORD
As ^cs+sub+++=As
previously ^rb+tm+++=previously
reported ^vbd+vpub++xvbn+=reported,
, ^zz++++=EXTRAWORD
most ^ql+emph+++=most
surrounding ^jj+++xvbg+=surrounding
Tads ^np+++??+=TADs
and ^cc++++=and
insulation ^nn+nom+++=insulation
collapsed ^vbd+++xvbn+=collapsed
once ^rb+tm+++=once
loop ^nn++++=loop
extrusion ^nn++++=extrusion
was ^vbd+bedz+vrb++=was
either ^dtx++++=either
unconstrained ^jj+++xvbn+=unconstrained
( ^zz++++=(dCTCF)
dctcf ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
or ^cc++++=or
eliminated ^vbd+++xvbn+=eliminated
entirely ^rb+amp+++=entirely
( ^zz++++=(dRad21)
drad21 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
( ^zz++++=(
Figures ^np++++=Figures
2 ^zz++++=2
E ^zz++++=E
and ^cc++++=and
2f ^cd++++=2F;
; ^zz++++=EXTRAWORD
Liu ^np+++??+=Liu
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021
83 ^cd++++=83.
. ^zz++++=EXTRAWORD
Liu ^np+++??+=Liu,
, ^zz++++=EXTRAWORD
N.q ^np+++??+=N.Q.
. ^zz++++=EXTRAWORD
Maresca ^np+++??+=Maresca,
, ^zz++++=EXTRAWORD
M ^zz++++=M.
. ^zz++++=EXTRAWORD
van ^nn++++=van
den ^&fw++++=den
Brand ^nn++++=Brand,
, ^zz++++=EXTRAWORD
T ^zz++++=T.
. ^zz++++=EXTRAWORD
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Wapl ^np+++??+=WAPL
maintains ^vbz+vpub+++=maintains
a ^at++++=a
cohesin ^nn+++??+=cohesin
loading ^vwbg+++xvbg+=loading
cycle ^nn++++=cycle
to ^to++++=to
preserve ^vbi++++=preserve
